,Auktion,Art_x,Klas.,Sort_x,MSC,SeaPacked,Ks,Kilo_x,Slant,Ialt,Pris,Total,Dato,Sælger,Sælger navn,Land,Landingsdato,FAO,Latin,Parti nr.,Unnamed: 0,Art_y,Sort_y,Kilo_y,Gnsn.,Max.,Valuta
498,Strandby,Torsk,E,4.0,False,False,5,25.0,20.0,120.0,37.0,4440.0,15-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-15,COD,Gadus Morhua,150120208001,26362,Torsk,4,130.0,36.85,37.0,DKK
499,Strandby,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,40.0,1000.0,14-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-14,COD,Gadus Morhua,1401202010802,24769,Torsk,4,109.0,38.38,40.0,DKK
500,Skagen,Torsk,E,4.0,False,False,3,25.0,17.0,67.0,38.0,2546.0,14-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-14,COD,Gadus Morhua,140120202401,24815,Torsk,4,207.0,38.0,38.0,DKK
501,Skagen,Torsk,E,4.0,False,False,2,20.0,0.0,40.0,38.0,1520.0,14-01-2020,S 486,S 486 Sajoni,Denmark,2020-01-14,COD,Gadus Morhua,140120206801,24815,Torsk,4,207.0,38.0,38.0,DKK
502,Hanstholm,Torsk,A,4.0,False,True,3,20.0,0.0,60.0,35.0,2100.0,13-01-2020,VA 19 S,"VA 19 S ""Tenor""",Norway,2020-01-13,COD,Gadus Morhua,1301202018201,23607,Torsk,4,2881.0,40.0,47.75,DKK
503,Hanstholm,Torsk,A,4.0,False,True,2,25.0,0.0,50.0,36.0,1800.0,13-01-2020,VA 18 S,VA 18 S (Samler),Norway,2020-01-13,COD,Gadus Morhua,1301202017701,23607,Torsk,4,2881.0,40.0,47.75,DKK
504,Hanstholm,Torsk,E,4.0,False,False,4,20.0,16.0,76.0,47.75,3629.0,13-01-2020,SH 7,SH 7 (Samler),Germany,2020-01-13,COD,Gadus Morhua,1301202016504,23607,Torsk,4,2881.0,40.0,47.75,DKK
505,Strandby,Torsk,A,4.0,False,False,2,25.0,31.0,56.0,41.5,2324.0,13-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-13,COD,Gadus Morhua,130120209701,23648,Torsk,4,105.0,43.72,47.0,DKK
506,Skagen,Torsk,E,4.0,False,False,1,0.0,27.0,27.0,39.0,1053.0,13-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-13,COD,Gadus Morhua,130120202201,23662,Torsk,4,39.0,38.08,39.0,DKK
507,Strandby,Torsk,A,4.0,False,False,5,25.0,0.0,125.0,40.25,5031.25,10-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-10,COD,Gadus Morhua,1001202010601,22007,Torsk,4,362.0,41.51,44.0,DKK
508,Strandby,Torsk,E,4.0,False,False,5,25.0,28.0,128.0,44.0,5632.0,10-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-10,COD,Gadus Morhua,1001202010101,22007,Torsk,4,362.0,41.51,44.0,DKK
509,Hanstholm,Torsk,E,4.0,False,True,13,20.0,16.0,256.0,45.0,11520.0,10-01-2020,HM 128,"HM 128 ""Borkumrif""",Denmark,2020-01-10,COD,Gadus Morhua,1001202014201,21933,Torsk,4,10908.5,37.71,51.5,DKK
510,Hanstholm,Torsk,E,4.0,False,False,5,20.0,17.0,97.0,46.0,4462.0,10-01-2020,SAMLER,Hanstholm Samlecentral A/S,Denmark,2020-01-10,COD,Gadus Morhua,1001202015201,21933,Torsk,4,10908.5,37.71,51.5,DKK
511,Hanstholm,Torsk,E,4.0,False,False,37,20.0,22.0,742.0,47.75,35430.5,10-01-2020,Ø 123 H,Ø 123 H (Samler),Norway,2020-01-10,COD,Gadus Morhua,1001202016503,21933,Torsk,4,10908.5,37.71,51.5,DKK
512,Skagen,Torsk,E,4.0,False,False,2,20.0,7.0,27.0,42.0,1134.0,10-01-2020,S 486,S 486 Sajoni,Denmark,2020-01-10,COD,Gadus Morhua,1001202041501,22063,Torsk,4,223.5,42.53,44.25,DKK
513,Skagen,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,43.5,4350.0,10-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-10,COD,Gadus Morhua,1001202020801,22063,Torsk,4,223.5,42.53,44.25,DKK
514,Skagen,Torsk,E,4.0,False,False,2,25.0,10.0,35.0,43.5,1522.5,10-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-10,COD,Gadus Morhua,1001202020803,22063,Torsk,4,223.5,42.53,44.25,DKK
515,Skagen,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,44.25,1106.25,10-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-10,COD,Gadus Morhua,1001202020802,22063,Torsk,4,223.5,42.53,44.25,DKK
516,Skagen,Torsk,E,4.0,False,False,1,0.0,20.0,20.0,30.0,600.0,09-01-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-01-09,COD,Gadus Morhua,901202031001,21015,Torsk,4,54.0,33.15,35.0,DKK
517,Skagen,Torsk,E,4.0,False,False,1,0.0,34.0,34.0,35.0,1190.0,09-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-09,COD,Gadus Morhua,901202020301,21015,Torsk,4,54.0,33.15,35.0,DKK
518,Strandby,Torsk,E,4.0,False,False,4,25.0,19.0,94.0,45.5,4277.0,07-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-07,COD,Gadus Morhua,70120207601,17995,Torsk,4,94.0,45.5,45.5,DKK
519,Skagen,Torsk,E,4.0,False,False,1,0.0,16.0,16.0,35.75,572.0,07-01-2020,S 486,S 486 Sajoni,Denmark,2020-01-07,COD,Gadus Morhua,701202030301,18006,Torsk,4,30.0,36.1,36.5,DKK
520,Skagen,Torsk,E,4.0,False,False,1,0.0,14.0,14.0,36.5,511.0,07-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-07,COD,Gadus Morhua,701202020401,18006,Torsk,4,30.0,36.1,36.5,DKK
521,Skagen,Torsk,E,4.0,False,False,3,25.0,24.0,74.0,41.0,3034.0,06-01-2020,8542,Skagen Samlecentral,Denmark,2020-01-06,COD,Gadus Morhua,601202010301,17200,Torsk,4,78.0,41.0,41.0,DKK
522,Skagen,Torsk,E,4.0,False,False,1,0.0,4.0,4.0,41.0,164.0,06-01-2020,S 226,"S 226 "" Emmely Pilegaard""",Denmark,2020-01-06,COD,Gadus Morhua,601202020401,17200,Torsk,4,78.0,41.0,41.0,DKK
523,Strandby,Torsk,A,4.0,False,False,1,25.0,0.0,25.0,33.0,825.0,02-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-02,COD,Gadus Morhua,20120205603,15376,Torsk,4,125.0,35.8,36.5,DKK
524,Strandby,Torsk,A,4.0,False,False,3,25.0,0.0,75.0,36.5,2737.5,02-01-2020,FS,Fiskernes Samlecentral,Denmark,2020-01-02,COD,Gadus Morhua,20120205601,15376,Torsk,4,125.0,35.8,36.5,DKK
525,Strandby,Torsk,E,4.0,False,False,3,25.0,30.0,80.0,33.0,2640.0,30-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-30,COD,Gadus Morhua,301220193403,14023,Torsk,4,396.0,28.12,38.25,DKK
526,Skagen,Torsk,E,4.0,False,False,4,25.0,21.0,96.0,36.0,3456.0,27-12-2019,8542,Skagen Samlecentral,Denmark,2019-12-27,COD,Gadus Morhua,271220191301,12876,Torsk,4,666.0,27.37,36.0,DKK
527,Strandby,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,36.5,1825.0,23-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-23,COD,Gadus Morhua,231220195301,11527,Torsk,4,405.0,32.74,38.25,DKK
528,Skagen,Torsk,E,4.0,False,False,1,0.0,16.0,16.0,35.5,568.0,23-12-2019,8542,Skagen Samlecentral,Denmark,2019-12-23,COD,Gadus Morhua,2312201921101,11572,Torsk,4,241.0,35.03,35.5,DKK
529,Strandby,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,35.0,875.0,20-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-20,COD,Gadus Morhua,201220197905,9794,Torsk,4,685.0,31.63,39.0,DKK
530,Strandby,Torsk,E,4.0,False,False,3,25.0,13.0,63.0,38.25,2409.75,20-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-20,COD,Gadus Morhua,201220197901,9794,Torsk,4,685.0,31.63,39.0,DKK
531,Strandby,Torsk,E,4.0,False,False,1,25.0,0.0,25.0,38.5,962.5,20-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-20,COD,Gadus Morhua,201220197903,9794,Torsk,4,685.0,31.63,39.0,DKK
532,Skagen,Torsk,E,4.0,False,False,3,20.0,0.0,60.0,37.0,2220.0,20-12-2019,S 486,S 486 Sajoni,Denmark,2019-12-20,COD,Gadus Morhua,201220194401,9845,Torsk,4,292.0,37.32,38.0,DKK
533,Strandby,Torsk,A,4.0,False,False,1,25.0,0.0,25.0,49.5,1237.5,19-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-19,COD,Gadus Morhua,191220199701,8498,Torsk,4,247.0,48.72,51.0,DKK
534,Skagen,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,50.75,2537.5,19-12-2019,8542,Skagen Samlecentral,Denmark,2019-12-19,COD,Gadus Morhua,191220191101,8516,Torsk,4,166.0,50.27,50.75,DKK
535,Strandby,Torsk,A,4.0,False,False,3,25.0,8.0,58.0,50.0,2900.0,17-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-17,COD,Gadus Morhua,171220196901,6546,Torsk,4,163.0,50.32,50.5,DKK
536,Strandby,Torsk,E,4.0,False,False,4,25.0,30.0,105.0,50.5,5302.5,17-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-17,COD,Gadus Morhua,171220196001,6546,Torsk,4,163.0,50.32,50.5,DKK
537,Skagen,Torsk,A,4.0,False,False,0,0.0,1.0,1.0,20.0,20.0,17-12-2019,8542,Skagen Samlecentral,Denmark,2019-12-17,COD,Gadus Morhua,171220193401,6558,Torsk,4,73.0,52.53,53.5,DKK
538,Skagen,Torsk,E,4.0,False,False,3,25.0,20.0,70.0,53.5,3745.0,17-12-2019,8542,Skagen Samlecentral,Denmark,2019-12-17,COD,Gadus Morhua,17122019601,6558,Torsk,4,73.0,52.53,53.5,DKK
539,Strandby,Torsk,A,4.0,False,False,3,25.0,0.0,75.0,48.5,3637.5,16-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-16,COD,Gadus Morhua,161220198702,5123,Torsk,4,994.0,47.79,49.0,DKK
540,Strandby,Torsk,E,4.0,False,False,5,25.0,0.0,125.0,45.5,5687.5,16-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-16,COD,Gadus Morhua,161220198601,5123,Torsk,4,994.0,47.79,49.0,DKK
541,Skagen,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,45.0,4500.0,13-12-2019,8542,Skagen Samlecentral,Denmark,2019-12-13,COD,Gadus Morhua,131220191601,3878,Torsk,4,404.0,46.83,49.5,DKK
542,Strandby,Torsk,A,4.0,False,False,3,25.0,18.0,68.0,44.5,3026.0,11-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-11,COD,Gadus Morhua,111220197602,1844,Torsk,4,364.0,45.04,45.5,DKK
543,Strandby,Torsk,E,4.0,False,False,2,25.0,0.0,50.0,43.5,2175.0,11-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-11,COD,Gadus Morhua,111220196903,1844,Torsk,4,364.0,45.04,45.5,DKK
544,Strandby,Torsk,E,4.0,False,False,3,25.0,0.0,75.0,45.5,3412.5,11-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-11,COD,Gadus Morhua,111220196901,1844,Torsk,4,364.0,45.04,45.5,DKK
545,Hirtshals,Torsk,E,4.0,False,False,1,20.0,0.0,20.0,45.0,900.0,11-12-2019,FFHI,F. F. Hirtshals,Denmark,2019-12-11,COD,Gadus Morhua,1112201920304,1813,Torsk,4,1149.0,43.79,45.0,DKK
546,Skagen,Torsk,E,4.0,False,False,4,25.0,0.0,100.0,37.0,3700.0,11-12-2019,8542,Skagen Samlecentral,Denmark,2019-12-11,COD,Gadus Morhua,1112201920601,1873,Torsk,4,381.0,36.08,37.0,DKK
547,Strandby,Torsk,A,4.0,False,False,6,25.0,21.0,146.0,42.0,6132.0,10-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-10,COD,Gadus Morhua,101220197101,1037,Torsk,4,189.0,41.89,42.0,DKK
548,Strandby,Torsk,E,4.0,False,False,2,25.0,18.0,43.0,41.5,1784.5,10-12-2019,FS,Fiskernes Samlecentral,Denmark,2019-12-10,COD,Gadus Morhua,101220197001,1037,Torsk,4,189.0,41.89,42.0,DKK
549,Hanstholm,Torsk,E,4.0,False,True,6,25.0,7.0,132.0,38.5,5082.0,10-12-2019,HM 555,"HM 555 ""Kingfisher""",Denmark,2019-12-10,COD,Gadus Morhua,1012201913101,1004,Torsk,4,2892.0,38.64,41.0,DKK
550,Skagen,Torsk,E,4.0,False,False,4,20.0,0.0,80.0,41.0,3280.0,09-12-2019,S 486,S 486 Sajoni,Denmark,2019-12-09,COD,Gadus Morhua,912201930401,116,Torsk,4,441.0,38.17,41.0,DKK
